x,y,outcome
39.94,181.6,0
4.68,248.4,0
17.69,221.8,0
10.36,282.2,0
9.81,212.5,0
24.34,213.4,1
39.00,195.6,0
6.25,184.4,0
1.78,124.5,0
21.06,162.9,0
34.31,155.4,0
22.11,229.9,0
22.18,241.9,0
8.63,182.8,0
24.50,278.0,0
33.23,193.2,0
9.40,221.3,0
27.16,137.5,0
8.29,225.6,0
25.41,184.2,0
33.09,182.9,0
15.09,270.7,0
38.64,215.4,1
31.37,184.5,0
15.94,266.9,1
17.82,297.1,0
0.24,136.8,0
3.14,143.5,0
2.13,176.2,0
20.26,280.2,0
5.16,150.4,0
9.99,240.5,0
39.86,247.0,0
25.00,170.0,0
17.40,199.9,0
22.26,206.8,0
30.02,146.6,0
1.43,101.8,0
15.28,249.2,1
32.55,267.0,0
34.42,222.2,1
23.03,270.0,0
6.64,282.2,1
18.81,156.5,0
33.36,246.5,1
5.47,102.2,0
27.22,230.1,0
22.65,234.9,0
24.77,261.5,0
27.84,196.3,0
13.62,224.3,0
14.92,113.2,0
33.47,281.7,0
38.12,283.7,1
31.01,262.5,0
17.38,189.9,0
8.90,127.2,0
31.79,284.7,0
22.80,173.2,0
34.86,130.5,0
19.63,256.3,0
14.62,280.4,0
4.87,184.1,0
18.29,240.7,0
17.37,289.1,0
34.61,235.7,0
1.03,297.5,0
24.78,111.1,1
19.62,195.2,0
25.09,152.0,1
16.06,171.6,0
30.90,286.0,0
39.31,258.4,0
12.14,237.7,1
14.25,211.5,0
14.81,206.8,1
8.09,194.3,0
9.60,152.3,1
28.38,233.3,1
18.13,189.9,0
35.15,294.8,0
14.84,164.7,0
0.27,238.0,0
32.88,231.5,1
7.84,119.0,0
23.87,178.7,0
32.87,180.7,1
4.74,288.2,0
30.02,151.6,0
6.34,227.0,1
11.58,275.6,0
7.40,237.7,0
17.15,194.7,0
37.22,180.2,0
38.15,222.1,0
32.08,176.6,0
18.52,152.8,0
3.18,147.8,0
14.34,188.9,1
35.09,189.5,1
25.44,184.9,1
6.18,187.7,0
1.08,166.3,0
24.40,225.3,0
11.80,102.8,0
21.15,119.9,0
33.34,261.5,0
39.53,143.4,0
13.58,210.3,0
26.21,113.0,0
39.99,237.9,1
1.43,189.2,0
35.45,228.2,0
29.87,259.4,1
13.23,161.8,0
34.90,202.1,0
35.38,231.2,1
35.69,258.7,0
7.54,282.9,0
18.73,299.8,0
15.56,272.2,0
33.48,271.8,1
35.04,266.5,0
19.55,274.6,0
21.19,129.1,0
21.83,293.4,1
39.61,169.2,0
12.45,178.3,0
28.46,288.0,1
31.00,143.8,0
39.31,165.7,0
13.93,192.5,1
29.85,297.6,0
21.81,146.4,0
18.28,107.7,0
24.81,249.9,0
16.91,294.0,0
28.17,176.4,0
14.26,212.0,1
5.54,299.6,1
34.50,233.9,1
39.00,107.5,0
32.68,267.0,0
37.04,171.3,1
9.35,141.0,0
17.81,286.3,0
20.70,236.3,0
15.80,166.1,0
4.44,201.3,0
2.37,217.6,0
6.31,134.6,0
24.03,251.1,0
5.25,217.6,0
12.05,113.0,0
30.52,209.7,1
13.74,264.2,0
10.06,136.1,0
3.43,163.0,0
15.82,106.2,0
22.15,146.1,1
28.41,100.6,0
18.10,185.3,0
33.56,127.7,1
30.69,217.4,0
27.49,196.4,0
13.63,162.6,0
5.46,127.8,0
38.01,265.6,0
13.96,120.4,0
24.23,260.7,1
34.78,224.5,1
26.63,120.4,1
25.95,110.2,0
9.12,226.0,0
5.99,124.2,0
17.76,270.8,0
30.15,158.4,0
0.31,109.6,0
15.29,259.4,0
23.84,221.9,1
15.46,199.6,0
34.16,291.2,1
35.91,156.5,1
4.43,293.4,0
16.66,182.5,0
26.79,182.2,1
13.33,202.5,1
23.26,122.4,0
7.44,189.1,0
18.24,215.0,0
14.80,195.6,0
30.14,111.7,1
15.14,139.0,0
26.41,260.9,0
8.90,103.6,0
25.81,193.2,0
0.61,240.1,1
7.33,213.6,0
17.72,163.7,0
1.02,275.1,1
4.65,130.9,0
27.03,245.4,0
7.24,182.3,0
7.89,168.0,0
31.30,289.8,1
34.85,144.0,1
20.32,183.9,0
37.46,182.1,0
13.35,119.2,0
36.05,122.7,1
23.42,133.4,0
33.37,272.0,0
28.29,294.4,0
23.40,233.5,1
26.60,157.9,0
16.95,259.4,0
6.36,175.8,0
0.09,116.1,0
23.84,247.6,0
2.77,280.8,0
16.33,209.1,0
20.20,259.5,0
24.51,180.3,0
38.19,154.5,1
0.02,197.3,0
24.07,162.5,0
29.86,253.7,0
31.82,287.8,0
16.39,132.9,0
34.03,299.6,1
18.63,264.8,0
15.09,269.0,0
24.92,298.6,0
29.34,128.0,1
35.51,195.6,1
30.63,295.6,0
37.35,251.3,0
23.21,184.7,0
34.11,250.4,1
12.08,123.4,0
13.87,277.8,0
22.35,238.0,0
15.62,257.2,0
23.27,159.5,0
32.47,160.3,1
13.91,119.8,0
13.04,279.7,0
9.44,217.0,0
1.30,142.2,0
26.02,293.9,1
23.56,155.3,0
36.27,140.5,1
20.17,178.6,0
28.43,291.1,1
28.61,183.1,1
34.77,112.9,0
28.98,188.8,1
3.47,135.8,0
9.60,153.0,0
7.11,166.3,0
12.41,281.4,0
2.10,178.1,1
14.74,276.8,0
5.02,152.8,0
16.78,102.0,0
24.18,271.9,1
33.20,165.7,0
35.19,256.3,0
19.05,250.6,0
6.22,226.6,0
12.15,147.6,0
12.75,191.8,0
4.28,223.0,0
36.61,234.1,0
29.34,128.2,0
33.03,166.4,1
24.27,278.0,1
31.83,212.1,1
15.34,166.3,0
5.26,177.4,0
25.39,138.6,1
10.03,170.8,0
34.04,108.0,0
5.03,255.4,0
16.94,219.4,0
32.17,106.8,0
28.02,282.3,1
24.21,183.4,0
23.26,115.7,0
33.75,256.3,0
14.60,111.4,0
16.92,129.5,0
6.17,165.3,0
8.61,175.8,0
18.94,176.9,1
3.05,186.7,0
32.19,101.1,1
28.15,291.9,0
29.59,102.3,0
28.64,273.9,1
28.01,177.4,1
24.75,223.6,0
29.76,124.3,0
33.99,217.2,0
9.57,267.6,0
34.07,167.3,1
21.86,119.3,0
6.73,148.1,0
28.85,255.9,0
11.08,200.9,0
10.49,195.5,0
6.41,197.9,1
34.17,209.3,0
6.68,163.1,0
11.71,155.6,0
7.13,145.6,0
6.70,184.6,0
26.41,103.0,1
5.15,297.9,0
37.62,267.0,0
18.53,266.1,0
26.57,160.6,0
6.05,268.4,0
19.44,157.8,0
25.39,272.3,0
36.49,261.3,0
17.95,103.1,0
4.59,168.6,0
15.06,257.7,0
16.86,114.1,0
37.02,273.3,1
18.12,143.8,0
37.70,225.8,0
21.63,172.8,0
25.17,263.0,0
37.99,150.8,0
1.26,149.6,1
31.60,277.0,1
29.19,253.9,1
13.32,103.3,0
38.45,297.3,0
36.58,281.8,0
1.85,293.9,0
39.12,289.3,1
37.86,114.6,0
16.67,238.1,0
0.36,222.0,0
34.50,104.2,1
29.58,227.2,0
36.19,296.8,1
8.98,110.2,1
3.06,214.2,0
16.97,132.4,0
18.50,226.8,0
23.27,189.6,0
27.81,123.2,1
8.35,243.4,0
32.48,148.4,1
39.88,218.0,0
5.22,109.4,0
16.97,280.9,0
33.52,151.8,1
22.48,260.7,1
36.15,133.6,0
7.32,159.6,0
33.40,192.7,0
2.70,100.1,0
36.88,210.9,1
26.54,232.0,0
5.39,146.4,0
29.88,285.6,0
18.78,218.8,0
39.99,239.5,0
36.27,139.6,1
26.94,184.3,0
8.05,210.2,0
1.23,113.9,0
36.98,105.5,0
9.62,182.7,1
23.87,123.1,1
31.20,102.7,0
30.50,264.9,0
3.30,148.5,0
12.43,273.1,0
35.63,161.2,0
29.28,244.9,0
7.26,182.9,0
39.13,227.4,0
8.95,281.9,0
20.72,218.7,0
21.90,227.6,1
20.82,190.6,0
14.44,151.0,0
0.99,167.1,0
20.80,246.0,0
6.28,269.4,0
38.60,284.3,0
7.85,147.4,0
36.05,122.0,1
39.35,138.6,1
9.45,233.6,0
33.96,254.0,0
0.64,136.1,0
9.77,273.1,0
35.26,113.9,1
4.27,285.3,0
4.02,212.6,0
11.39,187.6,0
20.06,228.4,1
31.23,120.7,0
26.99,187.6,1
39.76,298.1,0
11.43,172.3,0
20.37,196.4,0
31.13,255.0,0
33.06,128.7,1
38.30,289.3,1
16.38,279.1,0
4.50,278.4,0
29.27,150.6,0
19.00,102.7,0
30.33,276.0,0
16.76,108.6,0
12.63,266.6,0
18.90,163.4,0
28.73,143.3,1
5.28,162.8,0
17.13,235.9,1
8.57,187.9,0
39.41,264.0,1
33.09,256.2,0
17.82,277.4,0
18.35,211.1,1
2.95,287.1,0
31.29,280.8,1
31.37,157.9,0
36.78,209.7,0
3.11,243.5,0
2.12,184.0,0
6.18,106.2,0
36.63,269.7,0
0.21,289.7,0
19.32,220.6,0
17.79,104.2,0
31.32,156.8,1
16.23,206.9,0
23.81,124.6,0
28.65,123.2,1
37.28,206.5,0
9.96,211.2,1
20.76,112.0,0
37.65,284.3,1
7.19,268.5,0
29.35,260.4,1
28.28,252.5,0
3.10,164.6,0
22.43,247.6,0
12.21,116.8,0
31.75,210.8,1
10.10,183.0,0
37.47,252.9,1
24.15,142.0,0
23.00,144.9,0
29.41,253.3,0
16.04,164.8,0
28.05,239.9,1
29.00,139.0,0
37.90,177.9,0
38.45,105.9,0
36.91,243.5,1
27.07,259.8,0
16.72,166.6,0
38.18,216.3,1
20.71,127.3,0
28.15,193.8,0
5.69,192.8,0
37.02,183.0,1
30.62,201.4,0
36.19,222.0,1
23.13,113.2,0
8.18,107.2,0
37.30,131.1,0
19.96,181.0,0
39.37,228.3,0
28.14,205.9,0
5.97,174.7,1
0.57,275.5,0
22.23,233.1,1
12.39,201.4,0
33.77,192.6,0
30.52,229.3,1
27.23,129.4,0
25.34,207.5,0
26.37,279.0,1
36.95,175.8,1
25.17,241.8,0
26.38,115.2,0
9.71,246.5,0
20.66,269.9,0
34.10,168.0,1
24.86,210.8,0
20.25,100.1,0
38.44,170.1,0
12.73,295.6,0
37.61,224.9,0
17.11,132.0,0
1.99,203.1,1
6.29,148.8,0
15.70,102.1,0
8.12,159.0,1
22.29,115.7,0
1.82,125.6,1
30.37,268.8,0
21.64,164.6,0
23.10,152.3,0
26.81,173.9,0
11.35,224.4,1
12.65,208.3,0
12.05,107.3,0
34.92,274.3,1
1.43,255.8,0
31.27,193.4,1
9.45,167.1,0
36.75,227.9,0
11.66,123.0,1
38.92,165.5,0
32.63,150.0,0
0.84,164.2,0
8.39,110.3,0
21.07,224.0,0
22.10,138.0,0
26.20,178.9,0
21.19,293.4,0
19.43,110.3,1
9.62,170.0,0
21.69,241.6,0
3.64,253.1,0
0.46,147.4,0
1.70,289.8,1
5.20,251.9,0
4.78,241.3,0
24.74,246.5,0
7.51,132.0,0
10.26,120.6,1
30.20,166.5,0
28.32,239.2,0
6.77,129.9,0
12.15,263.8,1
18.52,208.2,0
22.67,106.1,0
2.04,171.8,0
7.97,167.6,0
35.24,202.0,1
1.36,221.3,0
6.52,177.5,0
25.47,144.2,0
3.92,252.7,0
7.75,130.3,0
16.11,179.3,0
33.79,298.3,1
11.81,241.2,0
29.80,220.8,0
6.39,204.9,1
32.36,128.4,1
8.10,283.5,0
34.37,250.8,0
17.00,159.2,0
34.99,118.2,1
9.43,170.0,0
26.23,166.4,0
25.82,126.3,0
3.59,159.3,0
27.30,100.3,0
14.43,204.5,1
4.61,285.0,0
5.76,175.6,0
6.40,186.9,0
22.64,129.0,1
12.55,292.4,0
21.07,169.1,0
18.19,112.7,0
21.76,131.4,1
19.05,298.7,0
29.31,104.9,1
32.63,285.1,1
34.43,280.5,0
37.98,120.3,0
38.79,273.3,1
9.84,245.6,0
18.50,139.0,0
5.25,212.6,0
7.58,165.4,0
8.63,217.8,1
12.05,216.4,0
7.85,166.3,1
32.63,238.4,1
26.57,250.9,0
2.09,110.2,0
32.90,144.4,1
11.01,230.2,0
12.57,181.7,0
8.64,280.2,0
30.52,112.2,1
32.40,274.5,0
16.53,186.9,0
36.20,278.7,0
15.77,213.0,0
15.60,140.2,0
5.11,130.4,0
33.27,276.8,1
32.79,260.5,1
16.89,228.2,0
16.28,281.9,0
26.43,258.2,0
17.34,242.8,0
31.63,248.2,0
30.41,202.0,1
3.51,249.0,0
25.14,117.1,0
14.07,175.0,0
8.02,117.3,0
7.72,176.3,0
12.30,161.5,0
24.58,172.5,1
21.47,181.9,0
26.28,102.8,0
13.06,255.9,0
4.38,115.9,0
28.33,101.1,1
10.35,190.5,0
11.09,264.5,0
23.65,241.0,0
10.79,155.8,0
39.83,115.0,0
23.91,256.7,0
22.35,277.9,0
38.44,180.9,0
39.88,271.5,0
12.64,110.6,0
36.68,104.0,0
18.00,227.8,0
7.96,133.2,0
17.29,268.1,0
23.05,125.3,0
12.88,111.1,0
33.35,140.4,0
38.63,228.7,1
3.12,240.2,0
20.54,263.1,0
39.15,287.0,0
12.44,149.8,0
12.91,101.1,0
0.23,174.7,1
33.03,244.2,0
35.16,294.3,0
33.86,206.6,0
34.02,216.4,1
28.79,182.8,1
24.94,157.1,1
14.58,259.7,0
29.67,279.0,0
39.42,187.5,0
35.49,186.4,1
34.71,205.2,0
27.70,206.2,0
23.99,274.8,0
10.45,299.2,1
12.17,260.8,0
19.43,173.0,0
9.62,241.8,0
31.50,262.4,1
27.25,276.7,0
20.97,149.2,1
4.38,190.3,0
5.70,143.5,0
16.40,243.3,0
6.04,147.6,0
15.81,120.7,0
13.11,119.5,0
36.38,136.8,1
13.75,204.6,0
20.24,236.9,1
13.19,229.6,0
3.84,212.7,0
20.40,174.5,0
12.68,174.4,0
10.01,138.0,0
0.51,240.1,0
17.27,257.0,0
14.10,212.8,0
7.21,120.0,0
25.65,144.4,0
5.54,235.4,0
19.05,247.3,0
28.19,205.3,1
29.42,251.9,0
6.22,198.9,0
25.70,129.2,1
11.29,247.5,0
31.98,140.5,0
33.30,107.6,1
27.55,282.4,0
27.31,114.6,0
24.88,126.0,0
3.79,224.2,0
9.20,250.4,0
17.51,254.9,0
7.57,151.3,1
11.71,266.1,0
8.14,156.9,0
19.31,280.6,0
35.44,232.5,0
15.20,243.5,0
16.61,255.1,0
2.86,267.5,0
13.11,162.3,0
29.34,160.3,0
37.39,185.6,1
19.33,173.6,0
7.42,238.3,0
38.14,249.2,0
4.91,240.3,0
32.44,148.7,0
16.91,222.2,0
32.73,259.1,0
26.64,181.0,0
0.12,148.9,0
36.87,192.2,0
26.49,295.3,1
37.64,126.0,0
11.52,130.7,0
17.43,112.7,0
27.45,105.0,0
11.51,192.2,0
5.39,222.9,0
34.00,161.0,0
35.65,177.4,0
7.36,188.8,0
30.44,171.9,0
24.74,216.9,1
27.35,295.4,0
19.58,139.5,0
12.89,189.5,1
25.59,172.7,0
13.62,266.3,0
15.94,220.6,0
30.96,275.2,0
24.93,151.7,0
27.27,298.6,1
2.13,224.6,1
26.12,134.4,0
23.28,257.1,1
24.65,248.1,0
22.87,202.5,0
29.03,128.9,0
28.07,150.4,1
6.74,229.6,0
25.49,265.7,1
23.67,183.0,0
37.06,258.6,1
32.16,170.0,0
22.31,144.1,1
8.53,173.2,1
30.66,293.0,0
29.28,102.5,1
28.59,267.3,0
27.12,115.7,0
3.59,233.4,0
17.22,271.4,0
16.99,242.5,0
32.90,136.3,0
9.36,270.4,0
31.00,286.9,1
13.23,298.5,0
31.45,178.4,1
15.16,121.4,0
0.58,266.4,0
10.15,167.1,0
13.07,239.3,0
37.90,145.5,1
11.79,107.9,0
5.96,165.7,0
2.40,242.8,0
38.25,128.6,1
34.24,114.9,0
14.64,250.3,1
1.04,159.0,0
16.60,152.5,0
20.00,205.0,0
17.87,113.9,0
5.20,275.6,0
25.41,203.0,0
36.81,113.2,1
2.17,141.6,0
1.51,117.6,0
39.39,292.8,1
4.40,292.1,0
24.89,111.5,0
34.28,227.4,0
0.10,254.2,0
38.37,283.4,1
14.25,290.8,0
19.85,154.8,1
13.61,134.2,0
30.89,221.9,0
7.86,241.4,0
20.86,232.4,1
38.61,275.2,1
15.47,194.6,1
13.05,114.2,1
39.51,203.0,1
12.25,196.1,0
7.00,299.8,0
31.29,186.5,0
24.64,293.0,0
22.20,166.3,0
4.06,284.8,0
20.79,233.0,0
27.25,186.5,0
14.41,183.9,0
18.45,216.7,0
0.81,299.6,0
18.78,234.6,0
18.36,282.7,0
12.10,222.1,1
36.63,272.9,0
23.10,243.2,0
32.11,251.3,0
13.57,113.7,0
13.03,173.5,0
15.34,145.1,0
24.51,101.4,0
0.79,140.7,0
18.35,114.2,0
32.80,117.2,1
28.35,173.5,0
9.97,217.1,1
17.90,136.9,0
32.62,115.4,0
9.88,100.1,0
22.48,215.9,0
18.39,285.9,0
18.37,183.6,0
19.34,277.0,1
33.92,142.5,0
23.88,297.4,0
5.04,134.1,0
12.63,230.7,0
1.99,265.3,0
22.28,178.8,0
32.74,197.3,0
21.08,240.6,0
32.82,211.6,0
16.17,216.9,1
11.14,151.2,0
21.31,204.9,0
9.11,215.7,0
6.83,230.3,1
28.62,218.5,0
5.42,100.1,1
7.00,298.4,0
1.05,230.6,0
9.46,196.9,1
0.29,148.4,1
23.46,274.0,0
39.09,198.9,0
35.46,162.8,0
33.24,160.7,0
26.77,159.3,0
18.38,273.5,0
35.07,177.7,1
19.66,282.8,0
34.66,278.9,1
28.95,239.8,0
10.13,161.3,0
28.29,160.1,1
39.67,185.4,0
8.30,229.7,1
25.85,105.2,0
25.26,142.2,1
37.97,139.5,1
6.06,110.8,0
39.28,128.6,0
35.48,193.4,0
20.49,111.0,0
24.37,279.4,1
24.84,268.5,1
11.36,272.4,0
10.67,159.5,0
3.65,233.2,0
14.20,190.0,0
35.31,192.0,1
18.61,265.8,0
0.01,249.0,0
19.43,103.8,0
3.10,194.0,1
0.53,117.0,1
4.76,199.0,0
39.17,133.4,0
9.36,124.5,0
25.97,299.8,0
20.93,267.2,0
6.15,108.6,0
29.81,269.8,1
17.39,131.9,1
0.57,279.2,0
21.46,204.7,1
17.31,271.1,0
19.08,177.0,0
10.64,227.0,1
38.94,285.9,1
22.54,125.7,0
24.85,276.4,1
27.82,280.6,0
38.53,152.8,1
38.69,191.0,1
12.35,115.0,0
25.69,258.4,0
0.31,283.8,1
16.69,272.7,1
0.22,175.8,1
34.18,158.2,0
31.51,226.8,0
20.89,243.0,0
33.72,202.3,0
25.66,190.5,1
12.23,230.0,1
7.04,154.0,0
21.07,134.7,0
7.38,163.3,1
6.67,257.6,0
17.52,209.5,0
22.69,212.8,1
38.89,146.1,1
38.52,131.9,1
39.82,181.9,0
19.50,230.0,1
30.79,233.1,0
8.07,173.6,1
10.06,108.6,0
2.68,193.1,0
37.61,292.6,0
38.13,235.7,0
19.04,264.7,0
28.92,260.5,0
17.12,203.1,0
25.28,268.6,0
22.54,162.2,0
10.54,156.6,0
22.34,269.6,0
25.66,289.1,1
1.02,159.0,0
25.85,166.4,0
29.94,192.0,1
11.94,287.4,0
16.23,289.2,0
23.72,242.1,0
13.24,135.8,1
12.82,146.0,0
32.41,204.7,1
27.35,146.0,0
27.24,219.1,0
7.09,107.2,0
13.74,231.4,0
27.27,298.5,0
10.92,178.4,0
7.71,268.0,0
21.91,103.5,0
39.65,130.9,1
29.18,215.5,1
18.04,203.0,0
15.37,128.0,0
9.11,127.4,0
12.54,244.7,1
21.48,228.3,0
11.41,212.7,1
29.21,206.4,0
7.70,294.0,0
21.76,288.1,0
19.24,200.9,0
29.82,107.3,1
15.04,266.0,0
29.93,123.1,0
16.89,207.0,0
21.14,110.0,0
7.77,152.8,0
17.85,123.1,0
31.55,130.1,0
17.55,268.4,0
17.59,213.7,0
31.44,238.8,0
15.17,266.8,0
3.28,227.1,0
14.91,102.8,0
1.78,213.9,0
9.18,281.2,1
36.29,248.7,0
12.13,128.5,1
0.92,209.0,0
20.80,177.5,0
9.68,116.8,0
16.82,113.6,0
33.81,289.6,0
20.70,225.3,0
36.86,285.3,0
14.13,139.1,1
26.61,144.6,0
30.57,252.0,0
36.78,158.8,1
3.16,214.4,0
8.08,264.0,1
21.51,290.1,0
29.73,184.1,0
3.92,285.8,1
24.25,147.2,0
28.67,204.9,0
20.44,185.7,0
19.36,216.1,0
30.29,117.6,1
38.30,168.2,1
12.53,285.7,0
34.52,138.5,0
28.31,165.0,1
10.41,125.3,0
36.32,247.9,0
19.63,202.0,1
2.20,178.2,0
6.53,146.6,0
14.56,277.8,0
6.12,166.7,0
20.76,103.8,0
30.17,165.2,0
25.91,215.2,0
15.56,296.5,0
11.69,183.5,0
0.52,283.1,0
2.53,222.3,0
28.54,179.5,1
25.77,279.2,0
22.02,296.7,0
3.94,189.3,0
8.50,194.1,0
35.40,245.3,1
33.92,296.1,1
13.68,288.0,0
21.06,156.6,1
36.61,259.5,0
33.77,195.8,0
11.54,180.6,0
30.55,249.3,1
32.50,136.5,1
22.02,223.1,0
2.02,141.0,1
28.54,151.5,0
18.84,132.3,0
13.38,230.2,0
28.70,162.0,1
27.64,216.8,0
20.91,168.6,1
32.59,198.9,0
38.90,206.2,0
27.67,272.8,1
3.55,230.1,0
6.11,289.1,0
17.11,214.9,1
24.36,198.3,0
30.05,271.4,0
21.60,151.3,1
13.20,256.1,0
18.73,249.8,0
0.09,279.8,0
31.30,105.8,1
18.84,116.2,0
38.11,182.7,1
33.68,148.6,0
11.35,266.1,0
13.08,128.1,0
17.59,267.0,0
35.76,177.7,1
33.42,190.2,1
15.09,203.5,0
2.21,223.8,0
16.22,161.9,0
35.49,100.5,1
37.42,192.9,1
30.68,186.4,0
2.62,294.3,0
26.24,265.2,0
30.31,178.2,0
21.92,166.0,0
7.84,137.4,0
39.20,191.1,0
34.75,200.6,1
25.64,152.8,0
28.74,288.4,1
33.25,244.1,0
2.74,159.4,1
23.74,131.5,0
27.44,205.9,0
2.99,297.1,0
32.94,113.4,0
4.83,146.3,0
28.58,222.3,1
35.72,286.3,1
35.37,159.3,0
20.14,160.3,0
33.78,107.6,1
8.96,159.6,0
3.68,274.5,0
19.34,271.1,0
7.27,243.5,0
8.24,138.6,0
9.74,119.0,0
37.87,249.1,0
38.00,246.8,0
20.54,200.7,1
15.00,148.0,0
12.35,175.1,0
14.87,206.0,0
32.72,227.3,0
36.98,239.8,0
26.19,211.2,0
16.06,136.2,0
39.87,233.6,0
2.32,116.3,0
31.11,106.0,0
1.58,171.7,1
31.81,142.4,0
23.44,157.9,0
17.85,143.8,1
38.33,297.8,0
12.41,238.7,0
13.76,102.8,1
37.24,246.4,0
17.92,173.1,0
34.14,227.7,0
1.15,118.7,0
20.21,287.3,0
32.58,179.3,0
11.23,241.9,0
39.25,289.0,0
22.70,128.2,0
35.60,197.0,0
12.23,230.9,0
19.20,199.3,0
3.14,227.8,0
30.31,284.5,0
7.77,228.5,0
24.17,116.7,0
10.25,136.3,0
23.99,264.9,0
28.00,186.2,0
34.77,117.9,1
12.85,218.7,0
3.32,163.2,0
32.47,272.8,1
10.76,290.5,0
21.98,274.4,0
5.76,291.0,0
39.10,168.3,0
16.71,283.7,0
37.11,210.3,0
24.48,245.8,0
35.30,251.9,1
2.93,254.9,0
19.50,120.1,0
30.51,194.2,0
1.08,188.5,0
23.53,153.0,0
39.78,150.0,1
5.60,284.8,0
24.92,214.8,0
9.67,222.8,1
4.20,183.4,0
35.10,162.8,0
26.26,202.7,0
4.13,103.9,0
13.22,202.4,1
8.76,156.1,0
39.53,256.1,1
25.32,138.0,0
34.05,107.6,0
25.28,177.0,0
36.76,282.0,1
1.30,261.9,0
23.73,264.5,1
3.12,217.2,0
26.50,116.9,0
13.33,177.0,0
28.76,215.7,0
28.91,300.0,0
3.64,163.9,0
11.68,251.8,1
9.60,221.4,0
8.36,240.2,0
28.35,293.9,0
14.57,193.7,1
18.62,197.9,0
4.64,177.6,0
27.52,137.3,0
35.04,181.6,0
27.49,219.3,0
7.98,114.6,0
39.04,116.7,0
36.15,284.6,1
11.05,212.4,1
21.90,187.6,1
21.95,243.5,0
29.20,135.5,1
5.51,189.7,0
2.31,265.5,0
33.02,269.1,0
7.81,282.6,0
21.52,158.4,0
4.24,203.5,1
17.56,238.6,0
6.16,298.0,0
22.27,166.1,0
5.55,158.8,0
27.46,272.3,0
17.22,278.2,1
28.43,281.1,0
17.61,181.3,0
39.51,149.6,1
13.61,177.2,1
39.92,183.7,0
38.20,108.3,0
34.28,225.4,0
25.69,222.1,0
37.97,254.9,1
26.67,153.0,1
28.08,249.7,0
17.38,109.9,0
17.68,147.5,1
24.64,276.6,0
36.31,158.4,1
20.12,119.6,0
36.02,175.2,1
4.50,289.1,0
9.51,108.4,0
22.68,218.9,0
16.19,204.0,1
5.44,247.0,0
14.36,292.6,1
19.76,189.1,0
17.81,197.1,0
3.84,288.1,0
37.95,271.3,0
31.64,113.7,1
8.17,212.3,0
10.92,130.3,0
18.43,298.4,0
12.28,273.2,0
9.50,195.3,0
2.29,272.1,0
29.88,105.2,1
12.64,182.9,0
14.00,294.2,0
34.02,278.1,0
25.83,212.1,0
18.99,119.7,0
33.29,178.2,1
12.52,298.8,0
29.42,152.9,0
24.64,132.7,0
30.54,184.1,0
1.80,288.3,0
32.10,183.3,1
22.42,164.3,0
2.90,177.8,0
11.93,186.0,0
13.86,208.2,1
24.43,135.5,0
15.62,282.7,0
8.14,105.4,0
31.36,291.9,0
36.18,284.0,0
7.74,287.9,0
0.01,287.5,0
25.15,164.7,0
31.40,285.5,0
38.31,175.4,0
19.48,152.8,0
37.11,229.8,0
1.50,175.7,0
21.25,234.0,0
1.69,162.5,0
0.20,163.2,1
12.44,270.6,0
4.93,180.5,0
6.12,268.5,0
22.35,159.9,0
20.14,115.6,0
28.00,245.1,1
35.16,272.0,1
22.95,136.8,0
27.08,288.8,0
32.67,163.5,0
36.37,114.3,1
35.92,262.5,1
34.09,209.6,1
32.46,294.0,1
38.67,149.8,0
17.97,144.2,0
28.63,218.0,1
11.04,270.1,0
27.33,135.2,0
37.18,180.1,0
2.43,247.7,0
23.56,130.6,1
32.82,299.6,0
10.92,187.6,0
39.65,211.4,1
38.26,123.0,1
17.23,266.5,0
3.56,150.7,0
17.35,277.3,1
39.31,116.2,1
3.63,135.1,1
4.36,193.2,0
23.86,167.0,0
22.30,171.3,0
20.36,169.6,0
24.70,265.0,0
10.98,124.5,0
17.49,196.4,0
9.10,132.9,0
3.99,260.4,0
18.15,278.3,0
36.98,178.2,0
1.59,261.5,0
22.73,225.4,0
16.20,228.6,0
21.66,125.4,0
35.83,109.9,0
23.64,236.5,0
10.64,140.6,0
12.39,281.2,0
18.84,237.1,0
29.49,216.2,0
0.68,203.2,1
27.17,222.4,0
2.25,272.2,0
21.21,272.4,0
11.64,108.3,1
36.67,167.0,0
23.17,125.8,0
27.93,231.9,0
32.62,222.6,0
32.94,248.7,0
29.50,286.6,0
29.26,250.0,0
39.64,296.6,1
35.48,158.7,0
0.28,246.4,0
14.64,206.5,0
36.06,110.1,1
35.81,291.9,1
35.80,173.7,1
27.24,247.3,0
6.35,288.9,0
26.79,246.1,0
6.48,286.7,0
30.36,108.2,0
31.23,137.5,0
35.44,226.1,0
29.44,275.4,1
5.15,165.8,0
26.76,259.5,0
20.05,263.6,0
9.03,111.6,0
25.51,223.6,0
32.19,277.4,0
5.12,298.1,1
25.07,275.3,0
12.54,131.9,0
14.94,256.7,0
39.14,178.2,0
4.47,201.7,1
11.07,182.2,1
30.45,193.4,1
9.15,261.4,0
39.63,194.2,0
11.91,168.6,0
33.16,196.8,1
13.46,139.3,1
14.78,203.0,1
14.19,150.5,0
7.57,114.5,0
3.17,171.3,0
2.67,298.6,1
37.27,181.9,1
23.86,273.8,0
20.42,172.6,0
3.07,139.3,1
25.85,163.1,0
6.81,163.9,0
17.94,293.1,0
15.90,258.8,1
